dataset,profile_id,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,n_seeds,val_f1_mean,val_f1_std,val_auc_mean,val_auc_std,val_pr_auc_mean,val_pr_auc_std,test1_f1_report_only_mean,test1_f1_report_only_std,test1_auc_report_only_mean,test1_auc_report_only_std,test1_pr_auc_report_only_mean,test1_pr_auc_report_only_std,test2_f1_report_only_mean,test2_f1_report_only_std,test2_auc_report_only_mean,test2_auc_report_only_std,test2_pr_auc_report_only_mean,test2_pr_auc_report_only_std,selection_score,mean_external_f1_report_only
df,s12_h0p65_m0p25_e0p10,12,0.65,0.25,0.1,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,0.0,0.9670771772547833,0.015514103879274089,0.9996552714737146,0.0005502436457735818,0.9988396083666009,0.0017819471307237691,0.9555488412980709,0.02677184255441701,0.9990254237288134,0.001252809731180844,0.9973880292053849,0.0026364933951459205,1.0461837225427928,0.961313009276427
df,s4_h0p45_m0p35_e0p20,4,0.45,0.35,0.2,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9462001120554913,0.03362948975348622,0.999324906636024,0.0006671774870723017,0.9975101362606269,0.002409234825694294,0.9373593252757375,0.03118660908411811,0.9990960451977401,0.0002842459293431926,0.9971037964592954,0.0007734131696596933,1.0461837225427928,0.9417797186656144
df,s4_h0p55_m0p25_e0p20,4,0.55,0.25,0.2,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9534926229508196,0.02989251843289422,0.9990950876185003,0.0011829350017170206,0.9967143340504461,0.004307034985247893,0.9347000623750775,0.03668194283785123,0.9989548022598871,0.000409969640500002,0.9967095296336546,0.0010926461519939858,1.0461837225427928,0.9440963426629485
df,s4_h0p60_m0p30_e0p10,4,0.6,0.3,0.1,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9449488464838687,0.03605366534055225,0.9992674518816432,0.0008961491385989064,0.9973001035695488,0.003303592578304543,0.9348557674652257,0.033599985410897114,0.998997175141243,0.0004278285658435338,0.9968378562076635,0.0011001959123705803,1.0461837225427928,0.9399023069745471
df,s4_h0p65_m0p20_e0p15,4,0.65,0.2,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,1.5700924586837752e-16,0.9454980872069239,0.04139603804793683,0.9993105429474289,0.0010755995755697423,0.9974543497215157,0.003909677830366099,0.9295658671659875,0.036775157198326934,0.998997175141243,0.00045604192912323865,0.9967376990909645,0.0013690011550514473,1.0461837225427928,0.9375319771864556
df,s4_h0p60_m0p25_e0p15,4,0.6,0.25,0.15,distance_only,5,0.9981981981981981,0.00402895131081044,1.0,0.0,1.0,2.220446049250313e-16,0.9568146069575244,0.028919699069903503,0.9992387245044527,0.0008775379140537504,0.9971935109577099,0.003245991565165321,0.9377008303712471,0.03190574056488733,0.9989830508474575,0.0003445285569958124,0.9968171031285733,0.0008182631064001787,1.0461837225427928,0.9472577186643858
df,s10_h0p40_m0p40_e0p20,10,0.4,0.4,0.2,distance_only,5,0.9964282866937733,0.004891094763762132,1.0,0.0,1.0,1.5700924586837752e-16,0.9548461003791218,0.027390075816216757,0.9996121804079288,0.0005622975906654135,0.9985966769746518,0.001944056106177431,0.957628343281141,0.03575124817266143,0.9992937853107344,0.0002496845978766339,0.9976478080033069,0.0007122818449726493,1.0439827393118923,0.9562372218301314
df,s12_h0p55_m0p35_e0p10,12,0.55,0.35,0.1,distance_only,5,0.9963636363636365,0.008131156281817419,1.0,0.0,1.0,0.0,0.9667242982464834,0.012830008724154438,0.9995116345877622,0.0005502436457736049,0.9982423506912932,0.001967597466812803,0.9555760346605267,0.027418264316944795,0.9991525423728813,0.0010391199837261327,0.9976031302858539,0.002337176059197205,1.0422980582227277,0.961150166453505
df,s10_h0p50_m0p35_e0p15,10,0.5,0.35,0.15,distance_only,5,0.9946894262683736,0.007873028132766429,1.0,0.0,1.0,1.5700924586837752e-16,0.9608336326427367,0.02449464945180168,0.9993392703246193,0.0008728231026957507,0.9976036978575893,0.003096664815189897,0.9523234759820125,0.023269271869111024,0.9992514124293784,0.00023739740556454294,0.9975235329411692,0.0006804126297469659,1.0407529122019905,0.9565785543123746
df,s10_h0p50_m0p40_e0p10,10,0.5,0.4,0.1,distance_only,5,0.9946894262683736,0.007873028132766429,1.0,0.0,1.0,1.1102230246251565e-16,0.9670798764552149,0.018521047718683174,0.9997270899166907,0.0002934906168012829,0.998967006097212,0.0010531764767907335,0.9601171726956708,0.02456861625267639,0.9992372881355932,0.0002565805384828801,0.9974876530589064,0.0007316371889055292,1.0407529122019905,0.9635985245754428
df,s10_h0p50_m0p30_e0p20,10,0.5,0.3,0.2,distance_only,5,0.9928548644338118,0.00978647935277004,1.0,0.0,1.0,1.5700924586837752e-16,0.959325394243075,0.024288615655646037,0.9993823613904051,0.0006918468588791634,0.9977084494424167,0.0025385650962847514,0.9506981316293954,0.020704190236228687,0.999223163841808,0.0003312440508350044,0.9974683903978528,0.0009568157909034869,1.0379616247574268,0.9550117629362351
