dataset,profile_id,seed,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,val_f1,val_auc,val_pr_auc,val_precision,val_recall,val_specificity,test1_f1_report_only,test1_auc_report_only,test1_pr_auc_report_only,test1_precision_report_only,test1_recall_report_only,test1_specificity_report_only,test2_f1_report_only,test2_auc_report_only,test2_pr_auc_report_only,test2_precision_report_only,test2_recall_report_only,test2_specificity_report_only,saved_dir
dpn,s4_h0p55_m0p25_e0p20,52,4,0.55,0.25,0.2,distance_only,0.9928057553956835,1.0,1.0,0.9857142857142858,1.0,0.9852941176470589,0.9864864864864865,0.9999325190633646,0.9998148833765275,0.9733333333333334,1.0,0.9901477832512315,0.9864864864864865,1.0,1.0000000000000002,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed52_20260519_121738\20260519_124438
dpn,s4_h0p55_m0p25_e0p20,62,4,0.55,0.25,0.2,distance_only,0.9927007299270073,1.0,0.9999999999999997,0.9855072463768116,1.0,0.9855072463768116,0.9864864864864865,0.9999325190633646,0.9998148833765272,0.9733333333333334,1.0,0.9901477832512315,0.9795918367346939,0.999597099113618,0.998959597711115,0.972972972972973,0.9863013698630136,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed62_20260519_121738\20260519_124516
dpn,s4_h0p55_m0p25_e0p20,72,4,0.55,0.25,0.2,distance_only,0.9925925925925926,1.0,0.9999999999999998,1.0,0.9852941176470589,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.994023636852001,0.9924742093691867,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed72_20260519_121738\20260519_124555
dpn,s4_h0p55_m0p25_e0p20,82,4,0.55,0.25,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9733333333333334,1.0,1.0,0.948051948051948,1.0,0.9802955665024631,0.9668874172185431,0.9997313994090786,0.999288382850027,0.9358974358974359,1.0,0.9754901960784313,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed82_20260519_121738\20260519_124632
dpn,s4_h0p60_m0p30_e0p10,42,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9864864864864865,0.9999325190633646,0.9998148833765275,0.9733333333333334,1.0,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765275,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed42_20260519_121738\20260519_124709
dpn,s4_h0p60_m0p30_e0p10,52,4,0.6,0.3,0.1,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9931972789115646,1.0,1.0,0.9864864864864865,1.0,0.9950738916256158,0.9864864864864865,0.9999328498522697,0.9998148833765275,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed52_20260519_121738\20260519_124746
dpn,s4_h0p60_m0p30_e0p10,62,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9795918367346939,0.9995951143801877,0.998959597711115,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9864864864864865,0.9999328498522697,0.9998148833765275,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed62_20260519_121738\20260519_124825
dpn,s4_h0p60_m0p30_e0p10,72,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9795918367346939,0.9997313994090786,0.999288382850027,0.972972972972973,0.9863013698630136,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed72_20260519_121738\20260519_124903
dpn,s4_h0p60_m0p30_e0p10,82,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9605263157894737,1.0,1.0,0.9240506329113924,1.0,0.9704433497536946,0.9419354838709677,0.9998656997045394,0.9996347031963471,0.8902439024390244,1.0,0.9558823529411765,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed82_20260519_121738\20260519_124939
dpn,s4_h0p60_m0p25_e0p15,42,4,0.6,0.25,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9864864864864865,0.9999325190633646,0.9998148833765272,0.9733333333333334,1.0,0.9901477832512315,0.9798657718120806,0.9997313994090787,0.9992440337043613,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed42_20260519_121738\20260519_125023
dpn,s4_h0p60_m0p25_e0p15,52,4,0.6,0.25,0.15,distance_only,1.0,1.0,0.9999999999999997,1.0,1.0,1.0,0.9931972789115646,1.0,1.0,0.9864864864864865,1.0,0.9950738916256158,0.9864864864864865,0.9999328498522697,0.9998148833765272,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed52_20260519_121738\20260519_125106
dpn,s4_h0p60_m0p25_e0p15,62,4,0.6,0.25,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9795918367346939,0.9995951143801877,0.998959597711115,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765275,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed62_20260519_121738\20260519_125148
dpn,s4_h0p60_m0p25_e0p15,72,4,0.6,0.25,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.9989255976363148,0.9975373249191937,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed72_20260519_121738\20260519_125226
dpn,s4_h0p60_m0p25_e0p15,82,4,0.6,0.25,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.948051948051948,1.0,1.0000000000000002,0.9012345679012346,1.0,0.9605911330049262,0.9125,0.9998656997045394,0.9996347031963473,0.8390804597701149,1.0,0.9313725490196079,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed82_20260519_121738\20260519_125303
dpn,s4_h0p60_m0p20_e0p20,42,4,0.6,0.2,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9605263157894737,0.9997313994090787,0.9992440337043613,0.9240506329113924,1.0,0.9705882352941176,outputs\dpn_sdss32_final_s4_h0p60_m0p20_e0p20_seed42_20260519_121738\20260519_125340
